,input_words,predicted_label,gold_label
737,"['This', 'restaurant', 'has', 'a', 'great', 'potential', 'but', 'sadly', 'the', 'food', 'is', 'average', 'We', 'went', 'there', 'with', 'my', 'boyfriend', 'last', 'summer', 'we', 'ordered', 'the', 'surf', 'turf', 'and', 'the', 'vegetarian', 'pad', 'Thai', 'The', 'surf', 'turf', 'had', 'no', 'taste', 'and', 'the', 'bun', 'for', 'the', 'mini', 'burgers', 'tasted', 'like', 'bread', 'that', 'sat', 'outside', 'for', 'too', 'long', 'The', 'pad', 'Thai', 'wasnt', 'exceptional', 'either', 'and', 'barely', 'had', 'taste', 'The', 'terrace', 'is', 'really', 'nice', 'same', 'for', 'the', 'inside', 'of', 'the', 'restaurant', 'and', 'the', 'staff', 'is', 'friendly', 'But', 'I', 'wont', 'be', 'back', 'because', 'in', 'my', 'opinion', 'the', 'food', 'was', 'not', 'worth', 'the', 'price', 'I', 'paid', 'for']",0,1
738,"['Since', 'I', 'am', 'not', 'a', 'beer', 'drinker', 'but', 'was', 'with', 'beer', 'experts', 'they', 'say', 'the', 'beer', 'was', 'wonderful', 'We', 'heard', 'the', 'fries', 'were', 'amazing', 'so', 'ordered', 'those', 'with', 'our', 'burgers', 'My', 'daughter', 'and', 'I', 'decided', 'to', 'get', 'different', 'burgers', 'and', 'split', 'them', 'so', 'we', 'could', 'try', 'both', 'kinds', 'We', 'got', 'the', 'Bleu', 'cheese', 'and', 'the', 'mushroom', 'with', 'beer', 'cheese', 'Meh', 'If', 'there', 'was', 'cheese', 'on', 'either', 'one', 'of', 'them', 'it', 'was', 'not', 'apparent', 'on', 'our', 'burgers', 'The', 'fries', 'were', 'OKand', 'I', 'say', 'that', 'because', 'they', 'come', 'heavily', 'sprinkled', 'with', 'rosemary', 'which', 'I', 'do', 'not', 'like', 'at', 'all', 'The', 'atmosphere', 'was', 'enjoyable', 'and', 'the', 'staff', 'attentive', 'I', 'probably', 'wont', 'be', 'back', 'anytime', 'soon', 'Hubby', 'might', 'go', 'back', 'to', 'fill', 'up', 'his', 'growler', 'but', 'the', 'food', 'didnt', 'get', 'me', 'too', 'excited', 'to', 'come', 'back']",0,2
739,"['So', 'Cinnaholic', 'was', 'the', 'last', 'stop', 'on', 'food', 'tour', 'night', 'with', 'my', 'cousin', 'It', 'was', 'both', 'of', 'our', 'first', 'time', 'I', 'always', 'wanted', 'check', 'CInnaholic', 'out', 'since', 'close', 'to', 'my', 'house', 'and', 'heard', 'about', 'it', 'getting', 'boast', 'on', 'Shark', 'Tank', 'The', 'whole', 'concept', 'gourmet', 'cinnamon', 'rolls', 'It', 'peaks', 'interest', 'The', 'only', 'cinnamon', 'rolls', 'pops', 'in', 'my', 'mind', 'is', 'Cinnabon', 'or', 'the', 'ones', 'get', 'in', 'roll', 'in', 'grocery', 'store', 'in', 'a', 'tube', 'then', 'lay', 'them', 'on', 'cookie', 'sheet', 'pan', 'to', 'cook', 'I', 'was', 'excited', 'check', 'out', 'the', 'hype', 'They', 'have', 'few', 'different', 'ones', 'that', 'can', 'choose', 'from', 'all', 'in', 'a', 'really', 'awesome', 'display', 'all', 'done', 'up', 'finish', 'product', 'You', 'also', 'have', 'the', 'option', 'that', 'can', 'make', 'your', 'own', 'masterpiece', 'You', 'just', 'start', 'the', 'base', 'with', 'the', 'cinnamon', 'roll', 'and', 'the', 'rest', 'is', 'whatever', 'your', 'heart', 'desires', 'The', 'smores', 'really', 'caught', 'my', 'eye', 'That', 'the', 'one', 'I', 'went', 'with', 'and', 'my', 'cousin', 'went', 'with', 'made', 'his', 'own', 'up', 'I', 'forget', 'what', 'he', 'came', 'up', 'with', 'something', 'with', 'lemon', 'flavor', 'Maybe', 'It', 'was', 'no', 'way', 'as', 'artistic', 'or', 'had', 'as', 'much', 'components', 'then', 'my', 'smores', 'It', 'was', 'good', 'It', 'had', 'all', 'the', 'things', 'associate', 'with', 'smores', 'marshmallow', 'granola', 'cracker', 'and', 'chocolate', 'The', 'only', 'thing', 'that', 'was', 'weird', 'for', 'me', 'The', 'alcohol', 'or', 'if', 'they', 'do', 'in', 'the', 'sauce', 'on', 'top', 'was', 'strong', 'I', 'was', 'thinking', 'man', 'getting', 'drunk', 'on', 'cinnamon', 'roll', 'The', 'portion', 'size', 'is', 'huge', 'Neither', 'one', 'of', 'us', 'were', 'able', 'to', 'finish', 'our', 'cinnamon', 'roll', 'I', 'would', 'almost', 'say', 'sharing', 'is', 'good', 'idea', 'if', 'not', 'super', 'hungry', 'They', 'also', 'offer', 'gluten', 'free', 'ones', 'It', 'small', 'place', 'not', 'many', 'seats', 'I', 'am', 'fan', 'of', 'the', 'checkerboard', 'old', 'school', 'dinner', 'vibe', 'get', 'from', 'the', 'inside', 'You', 'place', 'order', 'and', 'then', 'pick', 'it', 'up', 'at', 'the', 'end', 'of', 'the', 'counter', 'It', 'open', 'area', 'so', 'can', 'watch', 'your', 'masterpiece', 'come', 'together', 'All', 'the', 'cinnamon', 'rolls', 'served', 'in', 'basket', 'lines', 'with', 'checkerboard', 'paper', 'The', 'floor', 'has', 'that', 'same', 'look', 'Not', 'sure', 'if', 'recall', 'seeing', 'fountain', 'machine', 'They', 'have', 'refrigerator', 'up', 'front', 'with', 'lot', 'of', 'different', 'options', 'comes', 'to', 'bottle', 'drinks', 'from', 'healthy', 'ones', 'coconut', 'water', 'smart', 'water', 'and', 'more', 'They', 'do', 'have', 'a', 'widescreen', 'in', 'one', 'corner', 'of', 'the', 'restaurant', 'It', 'might', 'be', 'little', 'hard', 'to', 'find', 'in', 'the', 'shopping', 'center', 'cause', 'right', 'in', 'the', 'middle', 'It', 'located', 'right', 'across', 'from', 'Chuck', 'E', 'Cheese', 'in', 'the', 'shopping', 'center', 'I', 'enjoyed', 'my', 'Cinnaholic', 'Nothing', 'that', 'blew', 'me', 'away', 'with', 'the', 'whole', 'gourmet', 'cinnamon', 'roll', 'If', 'have', 'urge', 'for', 'cinnamon', 'roll', 'One', 'that', 'not', 'just', 'soaked', 'in', 'all', 'frosting', 'and', 'sugar', 'more', 'sugar', 'Gourmet', 'or', 'something', 'different', 'no', 'doubt', 'Cinnaholic', 'is', 'way', 'to', 'go']",1,2
740,"['I', 'have', 'been', 'to', 'this', 'location', 'a', 'few', 'times', 'now', 'for', 'cakesmacaroons', 'and', 'each', 'time', 'the', 'cakes', 'have', 'turned', 'out', 'well', 'I', 'didnt', 'like', 'the', 'macaroons', 'too', 'much', 'but', 'the', 'cakes', 'are', 'delicious', 'My', 'personal', 'favourites', 'have', 'so', 'far', 'been', 'the', 'Ruelo', 'and', 'the', 'Earl', 'Grey', 'cakes', 'Both', 'cakes', 'are', 'very', 'rich', 'and', 'creamy', 'with', 'the', 'ruelo', 'cake', 'being', 'a', 'lot', 'sweeter', 'This', 'location', 'is', 'clean', 'and', 'its', 'never', 'busy', 'as', 'it', 'is', 'situated', 'in', 'an', 'unpopular', 'area', 'that', 'is', 'easy', 'to', 'miss', 'I', 'have', 'never', 'done', 'high', 'tea', 'in', 'this', 'specific', 'location', 'but', 'they', 'do', 'serve', 'the', 'same', 'items', 'as', 'the', 'Richmond', 'hill', 'store', 'The', 'high', 'tea', 'at', 'the', 'Richmond', 'hill', 'location', 'was', 'decent', 'so', 'I', 'presume', 'the', 'quality', 'of', 'food', 'is', 'the', 'same']",0,2
741,"['Poor', 'customer', 'service', 'Im', 'very', 'patient', '10am', 'Sunday', 'December', '17th', 'I', 'ordered', 'a', 'coffee', 'and', 'a', 'sausage', 'egg', 'and', 'cheddar', 'Received', 'my', 'coffee', 'ok', 'but', 'waited', '15', 'minutes', 'for', 'no', 'muffin', 'Many', 'had', 'went', 'through', 'the', 'line', 'by', 'then', 'and', 'received', 'food', 'I', 'mentioned', 'it', 'to', 'the', 'person', 'at', 'the', 'bar', 'She', 'yelled', 'it', 'down', 'the', 'way', 'and', 'assured', 'me', 'it', 'would', 'be', 'a', 'minute', 'I', 'waited', 'another', '10', 'minutes', 'nothing', 'I', 'went', 'to', 'the', 'front', 'counter', 'told', 'the', 'story', 'to', 'the', 'person', 'at', 'the', 'register', 'Same', 'thing', '10', 'minutes', 'nothing', 'Returned', 'to', 'her', 'again', 'she', 'said', 'oh', 'are', 'you', 'still', 'waiting', 'on', 'your', 'muffin', 'I', 'said', 'no', 'Im', 'done', 'can', 'I', 'get', 'a', 'refund', 'or', 'something', 'She', 'gave', 'me', 'a', 'refund', 'for', 'my', 'muffin', 'only', 'and', 'said', 'nothing', 'not', 'even', 'a', 'sorry', 'Not', 'friendly', 'not', 'cool']",1,0
742,"['Front', 'of', 'the', 'house', 'is', 'TERRIBLE', 'Im', 'surprised', 'Gordon', 'would', 'have', 'his', 'name', 'attached', 'to', 'such', 'a', 'disorganized', 'rude', 'bunch', 'of', 'staff', 'Hopefully', 'the', 'food', 'will', 'change', 'our', 'mind', 'We', 'are', 'only', '20', 'min', 'past', 'our', 'reservation', 'still', 'waiting', 'The', 'hostess', 'wiped', 'her', 'nose', 'with', 'her', 'hand', 'multiple', 'times', 'and', 'did', 'not', 'wash', 'her', 'hands']",0,1
743,"['Im', 'wondering', 'if', 'I', 'MUST', 'buy', 'the', 'shoes', 'with', 'the', 'reason', 'I', 'tried', 'it', 'for', '5', 'minutes', 'My', 'boyfriend', 'went', 'there', 'and', 'tried', 'a', 'pair', 'of', 'shoes', 'for', '5', 'min', 'When', 'he', 'wanted', 'to', 'pay', 'he', 'wasnt', 'not', 'able', 'to', 'do', 'because', 'of', 'error', 'of', 'his', 'card', 'And', 'he', 'just', 'wanted', 'to', 'give', 'it', 'up', 'But', 'the', 'clark', 'didnt', 'let', 'him', 'go', 'and', 'forced', 'him', 'to', 'buy', 'it', 'for', 'the', 'reason', 'that', 'hed', 'tried', 'it', 'And', '45', 'people', 'there', 'surrounded', 'him', 'until', 'he', 'paid', 'which', 'has', 'made', 'him', 'so', 'frightened', 'I', 'just', 'wanna', 'know', 'whether', 'it', 'is', 'normal', 'that', 'SHOULD', 'buy', 'because', 'I', 'tried', 'Or', 'it', 'happened', 'ONLY', 'to', 'me']",1,0
744,"['The', 'service', 'was', 'really', 'slow', 'They', 'didnt', 'check', 'up', 'on', 'us', 'we', 'always', 'had', 'to', 'get', 'their', 'attention', 'Its', 'a', 'messy', 'meal', 'yet', 'we', 'had', 'to', 'go', 'find', 'napkins', 'Some', 'of', 'the', 'food', 'was', 'good', 'which', 'was', 'nice', 'at', 'least', 'The', 'beer', 'was', 'cold', 'Otherwise', 'I', 'dont', 'think', 'well', 'ever', 'go', 'again']",0,1
745,"['Hi', 'my', 'name', 'is', 'Elliott', 'I', 'have', 'never', 'done', 'this', 'before', 'but', 'I', 'had', 'such', 'a', 'bad', 'experience', 'that', 'I', 'feel', 'I', 'have', 'to', 'write', 'this', 'review', 'and', 'I', 'hate', 'to', 'even', 'say', 'this', 'but', 'I', 'had', 'the', 'worst', 'experience', 'I', 'have', 'had', 'in', 'a', 'long', 'time', 'I', 'had', 'come', 'in', 'to', 'the', 'Zipps', 'on', 'Warner', 'and', 'Gilbert', 'to', 'get', 'something', 'to', 'eat', 'Two', 'other', 'couples', 'and', 'I', 'were', 'looking', 'to', 'get', 'some', 'food', 'and', 'my', 'friend', 'accidently', 'bumped', 'in', 'two', 'a', 'table', 'on', 'his', 'way', 'to', 'the', 'bathroom', 'We', 'all', 'ordered', 'food', 'without', 'alcoholic', 'beverages', 'and', 'the', 'server', 'said', 'that', 'management', 'told', 'him', 'my', 'friend', 'had', 'to', 'leave', 'because', 'he', 'was', 'too', 'intoxicated', 'I', 'understand', 'an', 'establishment', 'not', 'wanting', 'to', 'sere', 'alcohol', 'to', 'someone', 'intoxicated', 'but', 'no', 'one', 'ordered', 'anything', 'alcoholic', 'to', 'drink', 'I', 'asked', 'to', 'talk', 'to', 'the', 'manger', 'which', 'took', 'at', 'least', '20', 'min', 'he', 'then', 'explained', 'to', 'me', 'that', 'my', 'friend', 'could', 'not', 'stay', 'due', 'to', 'it', 'being', 'a', 'Friday', 'night', 'and', 'its', 'way', 'to', 'busy', 'to', 'deal', 'with', 'this', 'kind', 'of', 'inconvenience', 'If', 'it', 'was', 'a', 'Monday', 'or', 'Tuesday', 'no', 'big', 'deal', 'but', 'since', 'it', 'was', 'a', 'Friday', 'he', 'didnt', 'have', 'the', 'time', 'The', 'worst', 'part', 'of', 'the', 'entire', 'visit', 'is', 'it', 'put', 'such', 'a', 'sour', 'taste', 'in', 'my', 'mouth', 'I', 'will', 'be', 'apprehensive', 'to', 'return', 'to', 'a', 'Zipps', 'if', 'it', 'wasnt', 'for', 'our', 'server', 'we', 'would', 'have', 'given', 'up', 'on', 'the', 'establishment', 'all', 'together']",1,0
746,"['Very', 'disappointed', 'Poor', 'management', 'and', 'they', 'only', 'care', 'about', 'getting', 'peoples', 'tab', 'as', 'high', 'as', 'possible', 'If', 'you', 'go', 'to', 'them', 'for', 'any', 'issues', 'or', 'requests', 'they', 'basically', 'give', 'you', 'a', 'dirty', 'look', 'and', 'then', 'ignore', 'you']",1,0
747,"['I', 'found', 'this', 'place', 'through', 'a', 'Google', 'search', 'I', 'went', 'to', 'it', 'because', 'it', 'said', 'they', 'do', 'air', 'brush', 'I', 'was', 'the', 'second', 'one', 'there', 'on', 'a', 'Saturday', 'morning', 'as', 'they', 'opened', 'I', 'read', 'the', 'fee', 'for', 'an', 'acrylic', 'nail', 'full', 'set', '3500', 'I', 'was', 'looking', 'for', 'a', 'color', 'and', 'Sarah', 'called', 'me', 'over', 'to', 'her', 'table', 'She', 'barely', 'spoke', 'English', 'I', 'I', 'told', 'her', 'I', 'wanted', 'air', 'brush', 'and', 'she', 'shook', 'her', 'head', 'no', 'I', 'said', 'your', 'card', 'has', 'it', 'printed', 'on', 'it', 'She', 'did', 'not', 'ask', 'me', 'what', 'shape', 'I', 'wanted', 'my', 'nails', 'She', 'did', 'though', 'did', 'the', 'best', 'job', 'that', 'I', 'have', 'ever', 'had', 'done', 'She', 'put', 'white', 'tips', 'on', 'and', 'painted', 'the', 'top', 'part', 'with', 'a', 'very', 'light', 'reddish', 'color', 'She', 'added', 'two', 'snowmen', 'I', 'was', 'very', 'pleased', 'with', 'her', 'work', 'but', 'she', 'told', 'me', 'the', 'cost', 'would', 'be', '50', 'It', 'is', '45', 'for', 'pink', 'and', 'whites', 'My', 'nails', 'looked', 'like', 'they', 'were', 'pink', 'and', 'white', 'but', 'she', 'used', 'the', 'white', 'tip', 'and', 'white', 'powder', 'I', 'should', 'have', 'called', 'over', 'the', 'manager', 'but', 'I', 'didnt', 'I', 'paid', 'the', '50', 'and', 'unfortunately', 'will', 'not', 'be', 'going', 'back', 'there', 'That', 'was', 'nasty', 'of', 'her', 'to', 'charge', 'me', 'for', 'work', 'she', 'did', 'not', 'do', 'The', 'pedi', 'chairs', 'were', 'torn', 'from', 'top', 'to', 'bottom', 'She', 'was', 'using', 'clippers', 'and', 'files', 'that', 'she', 'had', 'in', 'small', 'metal', 'vases', 'with', 'no', 'blue', 'disinfectant', 'in', 'it', 'Nasty', 'and', 'dirty', 'place', 'Nasty', 'Sarah']",1,0
748,"['I', 'cant', 'understand', 'why', 'JUSTEATS', 'users', 'are', 'giving', 'higher', 'ratings', 'So', 'this', 'is', 'my', 'review', 'I', 'ordered', 'California', 'and', 'the', 'dragon', 'fire', 'The', 'dragon', 'fire', 'was', 'an', 'innovative', 'dish', 'I', 'never', 'seen', 'before', 'it', 'was', 'quite', 'good', 'and', 'the', 'marinade', 'was', 'tasty', 'but', 'its', 'far', 'from', 'what', 'you', 'would', 'expect', 'in', 'a', 'roll', 'nevertheless', 'it', 'was', 'a', 'tasty', 'new', 'experience', 'Now', 'the', 'California', 'roll', 'was', 'at', 'best', 'average', 'the', 'quality', 'of', 'ingredients', 'can', 'be', 'better', 'including', 'the', 'sashimi', 'As', 'for', 'the', 'banana', 'ice', 'cream', 'nothing', 'goes', 'wrong', 'with', 'that', 'on', 'a', 'hot', 'day', 'I', 'would', 'check', 'the', 'reviews', 'before', 'ordering', 'again', 'but', 'I', 'would', 'order', 'from', 'this', 'restaurant', 'again']",1,2
749,"['In', 'the', 'past', 'two', 'years', 'this', 'place', 'has', 'really', 'gone', 'down', 'hill', 'The', 'service', 'is', 'horrible', 'absolutely', 'terrible', 'The', 'food', 'takes', 'a', 'long', 'time', 'to', 'come', 'out', 'the', 'waiters', 'do', 'not', 'refill', 'drinks', 'and', 'the', 'food', 'is', 'overpriced', 'I', 'would', 'not', 'recommend', 'this', 'place', 'at', 'all']",0,1
750,"['Burger', 'was', 'good', 'the', 'patties', 'are', 'so', 'juicy', 'but', 'a', 'bit', 'overpriced', 'tho', 'Tried', 'the', 'raging', 'bull', 'and', 'the', 'farmers', 'threesome', 'I', 'personally', 'think', 'it', 'was', 'a', 'little', 'too', 'salty', 'but', 'the', 'burger', 'was', 'still', 'bomb', 'The', 'prep', 'cooking', 'time', 'was', 'fast', 'but', 'the', 'service', 'was', 'sorry', 'horrible', 'I', 'couldnt', 'enjoy', 'my', 'time', 'eating', 'there', 'The', 'cashier', 'was', 'very', 'rude', 'and', 'unprofessional', 'Firstly', 'she', 'was', 'really', 'rude', 'when', 'she', 'took', 'our', 'orders', 'Then', 'when', 'our', 'burgers', 'were', 'ready', 'we', 'werent', 'called', 'loud', 'enough', 'so', 'that', 'we', 'could', 'hear', 'so', 'we', 'werent', 'aware', 'that', 'our', 'burgers', 'were', 'ready', 'Then', 'the', 'rude', 'cashier', 'approached', 'us', 'and', 'showed', 'the', 'receipt', 'and', 'asked', 'is', 'this', 'you', 'And', 'when', 'we', 'said', 'yes', 'she', 'just', 'walked', 'away', 'and', 'then', 'handed', 'us', 'our', 'orders', 'with', 'a', 'very', 'rude', 'manner', 'Not', 'to', 'mention', 'she', 'was', 'flirting', 'the', 'whole', 'time', 'we', 'were', 'there', 'I', 'would', 'honestly', 'give', 'a', 'much', 'higher', 'rating', 'if', 'the', 'service', 'wasnt', 'that', 'bad', 'because', 'the', 'food', 'is', 'good']",1,0
751,"['Will', 'absolutely', 'not', 'return', 'went', 'in', 'for', 'nails', 'and', 'eyebrow', 'wax', 'I', 'got', 'a', 'major', 'bacterial', 'eye', 'infection', 'from', 'their', 'toolsproducts', 'The', 'eye', 'brows', 'were', 'also', 'very', 'uneven', 'Caused', 'me', 'a', 'visit', 'to', 'my', 'doctor', 'and', 'a', 'day', 'from', 'work']",1,0
752,"['One', 'of', 'the', 'perks', 'of', 'going', 'to', 'a', 'restaurant', 'is', 'that', 'the', 'food', 'is', 'prepared', 'for', 'you', 'but', 'when', 'my', 'salad', 'with', 'avocado', 'came', 'it', 'was', 'barely', 'chopped', 'at', 'allI', 'had', 'to', 'cut', 'everything', 'up', 'myself', 'Also', 'they', 'used', 'lots', 'of', 'iceberg', 'lettuce', 'which', 'is', 'the', 'least', 'nutritious', 'and', 'least', 'tasty', 'of', 'all', 'the', 'lettuce', 'types', 'I', 'make', 'better', 'salads', 'at', 'home', 'On', 'the', 'plus', 'side', 'the', 'coffee', 'was', 'good', 'and', 'the', 'waiters', 'and', 'waitresses', 'are', 'nice']",2,1
753,"['Cétait', 'bon', 'mais', 'attendre', 'plus', 'de', '40', 'minutes', 'pour', 'avoir', 'notre', 'plat', 'de', 'servis', 'après', 'nos', '3', 'samousas', 'en', 'entrée', 'non', 'merci']",0,1
754,"['We', 'went', 'here', 'because', 'the', 'reviews', 'it', 'seemed', 'like', 'a', 'great', 'spot', 'Went', 'there', 'once', 'and', 'will', 'never', 'go', 'back', 'The', 'service', 'was', 'fine', 'but', 'the', 'food', 'it', 'was', 'not', 'good', 'at', 'all', 'They', 'have', 'a', 'unique', 'menu', 'but', 'out', 'of', 'three', 'of', 'us', 'all', 'ordering', 'completely', 'different', 'stuff', 'nothing', 'was', 'good', 'at', 'all', 'Food', 'was', 'very', 'salty', 'greasy', 'and', 'heavy', 'yet', 'not', 'as', 'tasty', 'as', 'youd', 'expect', 'Very', 'dissappointing']",0,1
755,"['The', 'paella', 'was', 'way', 'too', 'salty', 'I', 'couldnt', 'even', 'finish', 'it', 'The', 'rest', 'of', 'the', 'food', 'was', 'good', 'but', 'way', 'overpriced', 'There', 'are', 'plenty', 'of', 'other', 'restaurants', 'in', 'Vegas', 'where', 'I', 'would', 'rather', 'spend', 'my', 'money', 'and', 'get', 'better', 'portions', 'of', 'food', 'I', 'dont', 'believe', 'in', 'paying', 'top', 'dollar', 'for', 'bird', 'sized', 'portions', 'or', 'salty', 'paella', 'that', 'tastes', 'like', 'it', 'was', 'made', 'from', 'a', 'box', 'Disappointed']",0,1
756,"['This', 'space', 'was', 'empty', 'when', 'I', 'dropped', 'by', 'to', 'get', 'a', 'late', 'afternoon', 'snack', 'around', '430pm', 'but', 'quickly', 'got', 'busier', 'as', 'I', 'finished', 'up', 'my', 'meal', 'I', 'thought', 'this', 'place', 'was', 'OK', 'I', 'ordered', 'the', 'chicken', 'shawarma', 'sandwich', 'which', 'came', 'out', 'hot', 'and', 'fresh', 'There', 'were', 'flavorful', 'pieces', 'of', 'what', 'appeared', 'to', 'be', 'tandoorispiced', 'chicken', 'which', 'combined', 'well', 'with', 'the', 'hot', 'sauce', 'tomato', 'and', 'onion', 'Lettuce', 'couldve', 'been', 'a', 'bit', 'fresher', 'but', 'still', 'not', 'a', 'bad', 'deal', 'for', '5', 'tax', 'I', 'think', 'I', 'still', 'prefer', 'the', 'pita', 'thats', 'crisp', 'and', 'freshly', 'toasted', 'before', 'serving', 'at', 'Anoush', 'on', 'Simcoe', 'and', 'Dundas', 'but', 'this', 'place', 'can', 'easily', 'deliver', 'if', 'in', 'a', 'bind']",0,2
757,"['If', 'there', 'were', 'negative', 'stars', 'they', 'would', 'get', 'one', 'They', 'told', 'us', 'a', '10', 'minute', 'wait', 'An', 'hour', 'later', 'we', 'left', 'Unbelievable', 'I', 'will', 'never', 'be', 'back', 'to', 'any', 'saddle', 'ranch']",1,0
758,"['Great', 'atmosphere', 'but', 'very', 'loud', 'Sat', 'in', 'bar', 'area', 'and', 'had', 'difficulty', 'getting', 'attention', 'of', 'server', 'to', 'order', 'drinks', 'Had', 'to', 'question', 'order', 'as', 'the', 'beer', 'menu', 'stated', 'our', 'beer', 'was', 'a', '16oz', 'but', 'was', 'served', 'in', 'a', '10', 'oz', 'snifter', 'When', 'we', 'asked', 'them', 'about', 'it', 'bartender', 'said', 'he', 'never', 'noticed', 'and', 'they', 'have', 'been', 'serving', 'in', 'a', '10', 'oz', 'since', 'they', 'opened', 'A', 'second', 'server', 'Natasha', 'told', 'us', 'that', 'the', 'menu', 'was', 'wrong', 'and', 'they', 'had', 'not', 'corrected', 'it', 'yet', 'Natasha', 'had', 'a', 'snotty', 'attitude', 'Retail', 'side', 'is', 'great', 'but', 'most', 'likely', 'wont', 'be', 'back', 'to', 'the', 'lounge', 'area']",2,1
759,"['I', 'used', 'to', 'really', 'like', 'this', 'place', 'but', 'this', 'time', 'not', 'so', 'much', 'The', 'burger', 'had', 'an', 'iodine', 'taste', 'that', 'Is', 'still', 'lingering', 'as', 'I', 'am', 'typing', 'this', 'Service', 'was', 'good', 'and', 'I', 'still', 'like', 'the', 'look', 'of', 'the', 'place', 'but', 'that', 'taste']",2,1
